랭킹,상품명,가격,리뷰,구매건수,찜하기,스마트스토어,쇼핑몰,배송비,용도,부위,중량,등급,링크
11,함평천지한우 무항생제 1＋한우 다짐육 200g,9980,4,,0,0,CJ온스타일,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=WlgF3I6Tfprb3C8nBGmkwP%2F%2F%2Fw%3D%3DsMYw%2BJqTmES0AO2A77eKFDRIgR%2BmrOFbG2elOb7b%2BWh0w0b%2FX32UjGonFLbhHu5mUCLI0GMGyucMmxZAzLuBjyNAalTQ54syQpSNAE%2B85peDDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjtfRWwGZuDc6Jhu2ZUWUCyrxFYr8To9sSDPXGiJRrQyxhSsUNhqG1UibVNZu2CZLyiK8Z%2BZIVL0dkI7uMY7ppHFW2EREkPkRoMudWbX0j90zQ9mWLezzj6CWMKTjiuP%2BjMNWio%2BYMAhTUisr%2FiWVgOfWGw2yKT4GaivhT5qiVUKOOE%2BHyb%2FbzFYCDS4EErTwcauKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJJ7ptjLJRZaE4z4Nyx1Ufsuci2lstt8KFrAoSq6gnvvgIWTGXiKtP69bp1LAqGTlkJEc5PBGCNRb47%2BvSykc090xN8UV3icpZaVHMu%2F0ngyI1Kz7LDe1NFBAu522YfP2V%2Bj5XzdVAFORLR%2B8hKs%2BvVHuoceT%2BeBKoZp9RzfHCwomcnZXnXoejAhwtxCK6v%2FGepshxFKrM4y51e1HxfgkRgJRz6d20HPjxvY%2FTKlxCgAp8CXl251OpmWizflz2KEWcdvuNsZ4YljwzDBFtnWcvAIw940YhjUZ8B23xFw2W5WTHICEQpPL7Rm%2B2fyhjEhHR&nvMid=30267817976&catId=50004654
12,초록마을 입안애한우다짐육(300g/6구),28900,,,0,0,옥션,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=5kznoiw3JvvzbSTNVP7qrv%2F%2F%2Fw%3D%3DsDuv2OZRYr2ZeMCGtmMTA4KU7eh8aJsagZ7%2FOYIU9OfcO8f7WZJMbj2ACN%2BoCKYnAgJd1oPJkdTgBq1%2BJXMGHLnZH4e8ZNGjEgxzkBk%2BAyuZD4P%2Bj2CVvS6QkrpszyaIo6sGkobrHOLjdQ9PfNparAOHSkjQPpPGhFIEleJjef6EhvxIWpb8JexNUqEBpQwoZO5YViSQbGfpYAoqGYQv9PAjbH%2B7sNgzVdawuhA2rgiFocCRGEWD8W%2BMUDH2rQjhpdxwSrpZcEFHWXNJj05rS7cH3LwvAJkWLmCyq52%2BlJbQya8j6rA%2BfIOCGa0Ol%2BQzjueCfFDuywxl3T1PQ6PKMjF5qtMG%2FJ0PUtQjclakIAMgKwwExgcmtYLvUIaN5XNCUM6xoFcRjtZCbTUYAv5Y%2Fbwuw2BiOhVKS2SX2wcm%2BZsJYx%2B4AbIlZ608fPty2xON3cvNudm%2B0TBeHxHE8P196fC3AZYXYVEOuATkjwkV%2FuNkTSDfXMysHL7%2F7Y4VkRDIutOZsWIQwcSZRZZ3F%2Fqm7k74854764YtARcQsz0nxi3YlE5RGYtcWXnPRW3PTVT8jwpHdgqUP2oYCXqBf0e9k7udnfhUy9GjEO3WQRvf%2FatdEz9G2vCXjzKM%2BXdWjgsDwVoWd0jB03C5aYq3HUc1IKtSSLJQZncWk8e8Ttfjz6Fs%3D&nvMid=31477512308&catId=50004654
13,아이누리 아이누리 이유식용 한우다짐육 300g x 1개,26500,,,0,0,옥션,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=CpVgrNOk5Z5FntCUQN1mS%2F%2F%2F%2Fw%3D%3DsxABwVQUU2Tj0KB947KQnYRJH0PRfl%2FNgr3%2FYYXWhmdww0b%2FX32UjGonFLbhHu5mU6TWBz0Ex0Yu4T2FjzalzbptuiTRAvzQ5uz4hMI66rGDDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjtfRWwGZuDc6Jhu2ZUWUCyrxFYr8To9sSDPXGiJRrQyxmHuNAPiYL1hI1in284iRC8NHgaylo8oOLD%2BoSlOgwQ0CHQNNLjv%2FUbY4TLZErh46HVXcekJd2zUNnmUUeXw5K3XQse560EMrAUc%2B%2BWQZY2DeGp%2F806oVUTeR4hMybwzypOr9sPYwajBkeE07IGGkJ5SCPsmGKllbt0kl8XIxCXQPdI0d9bvAIoX9R5TzvN0HhqQvwmR%2FqlT0jQuNbOPrwvvta1z5%2Bqz02DMj%2B6U4%2FrhVX5q0Ztn5bSd1%2BV8rFKmOK4B%2BdXU0eRTO3HnhxrpdHj1OcW3NmYPiOSHVjBmHoqsZYw938FTBo88%2Fc4VWWytl%2FBeOWbpNX8QJay8I%2BG8NDHrxaEtqMzVNqHjx3ytTaysijUClfYJD%2FIeLPJdbIjY%2BHWxPUGcZh40i0gfAwnpVVWU3N0kWCShHUw4vdlvoRYXN42Y7UxvXFBzO9r9rti9mVK09PHC3GgPXhpByK82QyldznR4EhPC6BI08fc6TT2xWkbDrUFJ2hBG8QaB8WVzn&nvMid=31659913796&catId=50004654
14,냉장 한우 다짐육 300g,12680,,,0,0,11번가,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=mRlyd%2B%2BAYLb0aSXunMqCgP%2F%2F%2Fw%3D%3DsBzdO5W0VEgufXlrl%2BgSr%2FWb08TWKem%2FKL6MLL7UKPKsw0b%2FX32UjGonFLbhHu5mUAMfNWM0IUuWJVB9DhSbo0tCsSQS5m9DWggqMDeuAPqrDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjtfRWwGZuDc6Jhu2ZUWUCyrxFYr8To9sSDPXGiJRrQyxhSsUNhqG1UibVNZu2CZLyn9jBvQF78L7i7pnL4F1ZjMNaLo85e6Ha77aQ4Q%2Fp7sSCq3iKqLj%2BRWT3kLVMX8TXR1cjT70cx8LhHHvLWNZyNHuVdUfHqOitukJ6vo5OwC12jb8aLBAi2gEvoFaSnpHu6sJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8XCvaW4GbHUwEcWcac1ewecLoNS49Ghqhg3yWB8tZhbjKRyvq%2BfDUs63OSxYfmA1XSq4GBboiaKcplZbOLCiBwycRNlptHlHVl0D7edBp4Rxe8d5R5WH1cJO7uuM7JZYmAL3bKqRp%2B7Zy8mTKaVlggCgEAMD6tBMPnRRk9ZKz9WKzzBR4kPfpnCtcFoacDnyp%2F%2FQt%2FMIueYTJ7NMrp9DceZ0Y0j7ekDYthKNkUit4MAA6t0Xv9RekqGymrBxxg2i%2Fb8FsDpWku%2Bpsa1ta9Ymybwau4fTwOUqyF63FjwpQRls%3D&nvMid=33867688345&catId=50004654
15,명품논개한우 한우다짐육 1+등급 300g,19710,,,0,0,롯데ON,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=uTvMsROsIWK4mXUsj5Dve%2F%2F%2F%2Fw%3D%3DsUNJJvb0WWXjky7rFFgV04qhPdGkRwroH0MXd3gzZcj3%2Bohq90wKPLRDvr94SKjzEZut6pD63yiCBUyAIrMdy6anM9us5PBs2zsgZuc2SFNCAbCY81f975eS5nfR25FBiI1ODi9hUm3Sq0pLB9du%2BPjupEPdJqaL0t5CcXX6FOczsf0ZVFibyXPHXmk1l3oVmrmQGcTPsyRF3%2FKc%2Fr9KIHmm2qNT9s19RcV%2FLq0sLCrlpoebxZ0Q7SjT%2Bjkor2WJSre9iPeIbzVwYaLOWIFgsooNLKor68szGl%2FQQUx29DwwSvebki2Q7z3QI5B3%2ByPL8IOlbMsuKyCmuFzgBcKIaTWhClBENmk927HICI6BGv7BxAUuG8VoVhP7AA9D9PzSw2MiEJblpylRXUtxeRyvc999%2BKy%2Fm0d%2BgYWHtEf61Jo4AUk0tbEb%2BPaAR8Zvsauh4bqXrUsu1xuhMSGerGkfo%2BLg9sA4YKWrg9c8187Wckf%2FKRyvq%2BfDUs63OSxYfmA1XyFbq1gml9EVRzCM0yO370JU11SLrDfW%2B2%2BIZH%2FwjvufU8deVGM96Vf%2FHLT7kwynu1ptVlCkvoEIzZmkxdoSTYV2sI%2BxnF494Mfh0YGK6%2FCUXeyvEb4xXCA6OVmTrwUWJhNBQjcHx1S2hysng7iIlPZq2GfegP9TVKh5%2FLocsTs4tgbCu6X1yFWALGWhiB0VcKcU5ft8gepdquUabSxi8q46NB3zR2GZF%2BG7Sw9S900PLVWGr8fvvH1mWvUgXPK6j&nvMid=33862128163&catId=50004654
16,[예가소들마을] 1등급 한우 다짐육 300g,19900,,,0,0,SSG닷컴,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=KC8cqcWCNCTyt8znAeI3Xv%2F%2F%2Fw%3D%3Dsxj%2FrRhgfQoU7dHhJISJsPLvmi8cUu%2Bc1HP5knbenjOoO8f7WZJMbj2ACN%2BoCKYnAb8T1KKYd3qTGwwmYuk2YtdHxJ6n7b6WMJrHEYAXB%2ByZD4P%2Bj2CVvS6QkrpszyaIo6sGkobrHOLjdQ9PfNparAOHSkjQPpPGhFIEleJjef6EhvxIWpb8JexNUqEBpQwoZO5YViSQbGfpYAoqGYQv9PFtkimzIkeYH30lQc74xa4rHldO2tJxtiPUosJW%2Fk7HP0jwXNHMT9P7PSrM5pPFzojuVD3DCX%2B7I%2FyQSuLnU5OLnO3uDeFDvXiZXToPSrz7Pz4k9FP3H5xTqkUfSX10gFOvQJz3DNpVa%2B2c0X2jMTtTJ7F4d7Sh7KlK7h5LtCsEzp2%2BIBnDe3XtMEWddkIF1S7XbfZOvBzRWsFNNN1o5GMn8cyk%2Ba%2FK%2FIvFSbf3W1Kvd%2FOIq6qLqW%2BXB7aAhUB%2FZQCVdN3LpKf%2FbKuiZi7z1XJSl4mScYCWjF%2BgEUAPIgz%2Bj1BXCSQC0RSKbGYyHhuMa5Me9j9TM33g7MivnAbc9%2BIC9ZNmxCGr61wQmEO2bY3q0mGvdOTSSiwK7HCoRnPvZo7NVVgnwf3K7NL4l%2FoROrsqd5HkSPZO4QZ9MU3HbMbovSvLO2%2FEE2MPAG3xvLJaEirN06toBPFzNMfZG76sAqSZMHFX%2FJlbbAqcu2Q8k4wVpPs3mi9R6i2jq3WdTzwcEgsKR3YKlD9qGAl6gX9HvZO7JPp78Euy1NhOuJcl0uFAHFwVVoSQwiteS5Ds5Q%2FTyplaFndIwdNwuWmKtx1HNSCrUkiyUGZ3FpPHvE7X48%2Bhb&nvMid=33856450884&catId=50004654
17,[예가소들마을] 1등급 한우 다짐육 300g,19900,,,0,0,이마트몰,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=O8oZ%2BTKKAJeLDqkCSjNcNv%2F%2F%2Fw%3D%3DsTHWQquEcdJP6PEO%2Bl4fp2Tx7MIY%2BRJJWXassmTuzpbAO8f7WZJMbj2ACN%2BoCKYnAsuMwhK6w61DMwYkx41KvYFMR4tn9KgvzkxU5TewWUcpD4P%2Bj2CVvS6QkrpszyaIo6sGkobrHOLjdQ9PfNparAOHSkjQPpPGhFIEleJjef6EhvxIWpb8JexNUqEBpQwoZO5YViSQbGfpYAoqGYQv9PLhBvVnx%2Bk3ugTNmlsDE9QWbNMCPoyOBHVOXnZ37711GBelF%2Fq4guQITBEgxUx3v2%2BxkvU2yH18lMIxFU6GkkSCn9U7cK3wiW2Od%2F5T1GgFsdVek09gfjj7eLYnrOMN%2BaOKExBOUYOJTlhLEN5cz0%2FA21goj3H7KU2z8BCaD5Qtwypm4272cN%2BYJGJsLsdLNfyzPbsVK382IOyipLyr7L8qrCRdUxvA177jl0VodmokhNUJnit2TyE8yh3GxJ0fiPCGkcjvCYlzQpIwF%2BASFR2Qvv4toT1uSPX4dM%2F1wjQhvCFkxl4irT%2BvW6dSwKhk5ZDqURLKUV2EhITbpUU%2FFnbRDEfGAfgoJbi6r2byN1XOCHHN%2Bu3WXIzSOxtwBRG2jDr9rYpbhWHjJxzy0SaRcgI37PweNhZb8Ravk1RyMUZFtNPpz6ihOhVHb7YA16dePB2wOqMaWEeXsVs%2Bnn0scdM8%2BxHoK%2Bbxiqwt%2FqQWUNs%2B3y9O26Di8KMS%2BiGo7JDPn2bncrRaGdUNbB1u2Xl3scftmxNz0xReeVtCvDQH9P0AizY6of2Xpggjm6A4Z8HgJhg%3D%3D&nvMid=33856218532&catId=50004654
18,[예가소들마을] 1등급 한우 다짐육 300g,19900,,,0,0,신세계몰,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=7UxQIPZ8UOjSTjT4%2B7h9Gv%2F%2F%2Fw%3D%3Ds6H2RiCkbxghgiZnbe4yiECWbVxqqFPFwj70ld7kr03UO8f7WZJMbj2ACN%2BoCKYnAPPH1rFs37xxYJuGGZg0oNvpGt0fkuGcR3ZVpuWbSiZJD4P%2Bj2CVvS6QkrpszyaIo6sGkobrHOLjdQ9PfNparAOHSkjQPpPGhFIEleJjef6EhvxIWpb8JexNUqEBpQwoZO5YViSQbGfpYAoqGYQv9PG3c5Ny5hIg1d%2BOi4cVMja2haYzj9UMwcS5CviQaJXKY4bu2WUo8bNaOR3gHVWuknAE3f%2BoaR8WE3QWylYsu2TrDUKOgquQtKVO%2FpFHWS2XgwDUyDApoPrftrdmi2z6jO22PKGi9SuegsPwLuDPy5%2Bvlnxc9xbaXDH2Bv5I1YK6ogvt%2FySRhuLbSxmRQYkeeirIS2i47BolIQrk7KNTUDDUB%2BlzuHJd0mSfj7Duhxw%2BnMmvI%2BqwPnyDghmtDpfkM47ngnxQ7ssMZd09T0OjyjIxearTBvydD1LUI3JWpCADIpT35uh6qEoMaOQ6SEj2pqidigroiFsujs2jc3A9mqmTqxm%2Fhxo99F%2BlS31s4%2B4lB5az6%2Fslg3X2FleHtEmoI4Unn8Tn2aLyUCRBEJhl3sBcrA4kLsLo5D9GDp2oFxdZbnGM4QKBMdHclilGiJ95GoS71ZL%2BhMimCcSdx70k1Va3%2F3q8DDPxl1Z7k%2FSxQ1OadLmIwTc4e0jiNUDIhDcApK7k9yx2LE4ozzid%2FD5TsgrptZ7B0U63rPIQwRyCnTJKcoBM%2F7Em4i489WK8SffxXPJy8sARekz3cqx4uaUskJFYNUJgJp6CUXauCvW7Y5AjN&nvMid=33856557511&catId=50004654
19,[예가소들마을] 1등급 한우 다짐육 300g,18500,,,0,0,G마켓,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=P12VCc0KyJkYU7DNuue9%2Bf%2F%2F%2Fw%3D%3Dsw7hGraNON56LWJLbk92znAriQpI%2FEPIhMTeHxw4KYYsw0b%2FX32UjGonFLbhHu5mUq95sqdX%2BW5kplmQTVdcXLJh2g0oPl85vks6ajlHjNeXDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjtfRWwGZuDc6Jhu2ZUWUCyrxFYr8To9sSDPXGiJRrQyx9206Pe%2FPvdnNvJ%2FXgat%2B0xwjWpYvNgLjiG0HhNz8r7ZTHG9e0sA%2FeBePoi%2BFlBkWgwUqMVXes84r51yPNjqiOu8qUP4ELLl%2B7ouBdW%2BdmrLwECBVIJiY%2BMpKxNPYXMIls1nua%2Bd3ff14%2FXRqhyekbAo7lL8wYUgY%2BpulvHIv%2Bmm%2BynXOQ4XoZHhE2dsdKeooVV3pn6Znl%2B9MAtsEE%2BZ8ouacYsA2T1ONC2M4R1%2F3Eb%2FigsAVgnqM8mSJI7%2FFwHU2v9OAQbFvoz00Z8EOdVfO2Quw2BiOhVKS2SX2wcm%2BZsLLMJiiF2kLoGwJrIYFzw%2FpIro5Lpr8PLvylPvft2M7p3m%2BOsd45wq%2FLTdiwXSbNj9LoTxVQuzx6I%2BvBAu4X2iKZqZQBfx7mihXQJxPAEevzzxjJrIDY92iQA0j1NhAfplX83mXRSInjKepSyIOk0l55hCxTtO0BEGFMovpO9PUU0sNuDqyYmSvuQ%2BD0vlb5yunZrei1EYnSLBEjVrfA6WQb1NmOoRBMBsXNQGXzjfbC%2BFUQB%2FrDAzm2q1KHRsHkfE%3D&nvMid=33855747050&catId=50004654
20,100% 국내산 1+ 한우다짐육(안심) 300g,45470,,,0,0,G마켓,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=xVzAT1w6v3SqqQWH4ybNZ%2F%2F%2F%2Fw%3D%3DsRvEmy7dbc9bB2qy855dP2%2FaYELfJFrXfgFsMYcBw1VEw0b%2FX32UjGonFLbhHu5mUdfKTmD6Q71d%2FqUcq1JhNqV99AmkPXCukH7H2u5iUmJPDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjtfRWwGZuDc6Jhu2ZUWUCyrxFYr8To9sSDPXGiJRrQyx9206Pe%2FPvdnNvJ%2FXgat%2B0xwjWpYvNgLjiG0HhNz8r7ZTHG9e0sA%2FeBePoi%2BFlBkWgwUqMVXes84r51yPNjqiOu8qUP4ELLl%2B7ouBdW%2BdmrLfbYewZspUfzGARcJe%2FH%2Fps1nua%2Bd3ff14%2FXRqhyekbAo7lL8wYUgY%2BpulvHIv%2Bmm%2BynXOQ4XoZHhE2dsdKeooVV3pn6Znl%2B9MAtsEE%2BZ8ouacYsA2T1ONC2M4R1%2F3Eb%2Bk8y2w%2FJgFvTwJBLkKAJHIv9OAQbFvoz00Z8EOdVfO2Quw2BiOhVKS2SX2wcm%2BZsIM2rcZ%2FTUp2FqOnE3W7C9bdaGdyUboTVsaRPfOdrAeK1qd4tT5BKseX%2B7pNG97akzqMCe0rtD5Kt%2Bm48bUhb6TWKLVSNEpQJYql1P83gXYdDu86XogJS%2Fu1HnwgjokJRltQgTwT9dcWBmKKVAxxqRuLoIg4eUvJ%2Fu0XNDHjbs4HfwGdNXF3a7igiGwiPqeC8QmCyoHlfRwkQ1PuESMKhcw5Hv1T%2FoDPeAT2ZD%2BWCfnsQ%3D%3D&nvMid=33846456243&catId=50004654
21,[이베따] 100 국내산 1+ 한우다짐육(설도) 300g,21470,,,0,0,11번가,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=h%2B7WR%2Fg%2FRUrhjeJvpc7gcP%2F%2F%2Fw%3D%3Dso4EPKcRUO2Hw%2BhTys1sX4rDcf1zpqOt5QcVtHjpdabP%2Bohq90wKPLRDvr94SKjzEO7uBbwznj7mr%2BOPshJ97AQTwqk59eH%2FS9M3MvSMNXJSAbCY81f975eS5nfR25FBiI1ODi9hUm3Sq0pLB9du%2BPjupEPdJqaL0t5CcXX6FOczsf0ZVFibyXPHXmk1l3oVmrmQGcTPsyRF3%2FKc%2Fr9KIHlVYZ5bt8C2qIgIK%2BKcb50OQ5Hn22Pw%2FjgdMbqt66tJcJ0jYVH6Yd%2B%2BgyxHsXWcL6P8Z2YvD5Hggyx7rw1Po%2Fj9PkoMHZf%2BlFTdoL%2Fq%2BvITs0n%2BE7e9dXC9gkxgGEaFQQkPg%2F6PYJW9LpCSumzPJoigK7CtQzZWLlur1%2FFge4%2BEprtYMFUoPAcSaZKA2l3dDeKCYt3peGpfZNJbFyp2Kuqy2oe3Brm2hlEkZ%2F%2FF5sA4S%2BOiNhInYXOToATeHQN3Ffc3zVaNSnElUms3mYOzPgGkTClyXwuZygHVND91Qmu%2FUWp3i1PkEqx5f7uk0b3tqTO1kwhOQD2%2Fqqw20MvEW2fBWHwS7rs9gAfzkfAZBcUuj6%2BBB0%2F4C0lzHjCxGhW%2FZVjsVsq3iUMX%2BHkFCccVWUJcugiDh5S8n%2B7Rc0MeNuzgdR4E3174Io3%2FBmk4kFy8XsSYLKgeV9HCRDU%2B4RIwqFzDke%2FVP%2BgM94BPZkP5YJ%2Bex&nvMid=33843322259&catId=50004654
22,한우 다짐육 300g,17800,,,0,0,쿠팡,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=iAARtViDQSQiiZ5j3TQY8%2F%2F%2F%2Fw%3D%3DsMHix0l%2F6sKKqZZnVGTvIvRY0aVdqAkj6NLU21x8OVkH%2Bohq90wKPLRDvr94SKjzEP5qsBeKAx%2Bo8LO%2FMm0Xe%2BtlCrC9qkKcgaLBdV4df2ruAbCY81f975eS5nfR25FBiI1ODi9hUm3Sq0pLB9du%2BPjupEPdJqaL0t5CcXX6FOczsf0ZVFibyXPHXmk1l3oVm8s0yhAYfaBLxQLaD0prrR26IdemuhMaRXNFs4t7grWz%2BdsI0oBV0GFufH9Q6Maox0rs3Sg4dM397zaWKxmspejdIoi0ZLmxu86RWyMzy4nXBJwfIaj6yACr5u1YpoXo9DmWw5p%2FWQvQzmgpp2IND8P0f8tPRD%2BD88RQK8G%2FouzWrPRKVTkRMBxilxSTKTtiM2MiEJblpylRXUtxeRyvc999%2BKy%2Fm0d%2BgYWHtEf61Jo4AUk0tbEb%2BPaAR8Zvsauh4Zj7ivy%2BKI4NkevJC1g9kDBZ2qnHkV04gkws6wr%2FHJnQIWTGXiKtP69bp1LAqGTlkvU%2FvxhzraSp6NYOOMF1sXRoiOV%2BD8T18Bwg3Xr%2Bt7kNb2O%2FsZqAtqz2Smev9falVMnT6kkYC%2B3NgmKR%2FgEh%2FAhvbWOGYkbUXGuiPkvuQD83LYdp8kg5jR5i3sL3RzbCNfAl5dudTqZlos35c9ihFnFDKduopjvv9TCuGjaExvDTwyzxLzBAFdLg7F7fSevb85Hv1T%2FoDPeAT2ZD%2BWCfnsQ%3D%3D&nvMid=33832812814&catId=50004654
23,[한우 소고기] 한우다짐육 민찌 볶음밥 죽 떡갈비 200g,5900,,,0,1,행복한미트,3500,"구이용, 튀김용, 국거리용",기타,200g,,https://cr.shopping.naver.com/adcr.nhn?x=ESLsi6QuIISG9JY6pNMbGv%2F%2F%2Fw%3D%3Dsbl4ynrDTDIe41%2FinDllWfe7o%2Bf6dCWAbTDGWFjV2Bk4w0b%2FX32UjGonFLbhHu5mU4XVtHSJFDZw%2BQ3H4dJQ4nXgnZZMxT33C82GPV%2FM5SGHDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjtfRWwGZuDc6Jhu2ZUWUCyrxFYr8To9sSDPXGiJRrQyxhSsUNhqG1UibVNZu2CZLykS%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WODsPrbbj5UphtdW6tN6ak3%2BovwWQa9un%2FdGK%2F5bcFfJfDpmNu2Rs3tEPrV0ZTODsbWqyaFa2xLbpwGCJChqMDquc%2BYDANVUeuZjhiUJwwWT3Su27k4g8og00Y3HKWw93Vr3hl1ddtdDEIo6lYANZaA9vSY%2FVfVSn9Cb2IamxDGj9uCX7qfKw3uLKVJPL7EEChuQBaUIrZebjjkynj66rIy%2F49zKYd46Vm0Np6OB7ZcO1Fqcym7%2BUCjWZHWyrnmrMhzlYQWeBNxq4ra7QN2VYO2O%2B9J%2BrYmEO7sTG4O6Thv48gNr57iS%2F19iUb7DEbTBhQcNM1ocIudi6S5jjHyuuyaCW5CxIhvmaHbkZY4ZdRn2Q1B48VtLCemXXzrpjjn80bwWZ8QLEmoVJ6AB0H5V4NFPhij7SUMpJkaKJIcZYNX%2B0GruH08DlKshetxY8KUEZb&nvMid=84300637614&catId=50004654
24,횡성축협한우 다짐육(냉동) 300g,16000,,,0,1,스타맵,3500,,,,,https://cr.shopping.naver.com/adcr.nhn?x=SL%2F24gdY6OtaugIqdsaDG%2F%2F%2F%2Fw%3D%3Ds2StfEkRs9ToW%2FA5fEIkmXxVkn3jdgoNzaK%2BbXhACVcsO8f7WZJMbj2ACN%2BoCKYnAQAM95yX5FSuck%2FIJKy1DydbsLWNn0kSEX5O2yVZeDBBD4P%2Bj2CVvS6QkrpszyaIo6sGkobrHOLjdQ9PfNparAOHSkjQPpPGhFIEleJjef6EhvxIWpb8JexNUqEBpQwoZNIyQryBhj%2FuCf40rahZzlsmscUZuB%2FB3GA4tAdwd4kJn0E%2B7lsL8Xc%2FJzL4VwihdIlmzQqbDLeccVkCOV7zFodJ%2FhO3vXVwvYJMYBhGhUEJD4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKbsAAOAXEsRT7awXb28S6k7CWoalpqopbY%2FOfZgB16Ujykcr6vnw1LOtzksWH5gNV10NoisMEm6AesO%2BADey4R4wGN3yaKh6z2vwko6ys6A8N2nnWjL53NsARWiG81AEKPs%2FB42FlvxFq%2BTVHIxRkW2oWogHpREwwixhLhxzY90VdXmFJVeV7im4LHwbWo%2FGL1DZMQcfQQ1absAP8W%2FG%2FA%2Br7VAb36ErED7xDOmVlGU69GUziYsY%2FEWJARouPHqhOHHAoPrGH9lM9N%2F1iy1cRViOjQd80dhmRfhu0sPUvdNDy1Vhq%2FH77x9Zlr1IFzyuow%3D%3D&nvMid=83036408327&catId=50004654
25,1+등급 한우 다짐육 600g,28250,,,0,0,11번가,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=BFblbB2WFLA7ckKp74ak7P%2F%2F%2Fw%3D%3Dst2XsfURissneXlD8xJsNPAsvuyjWAyxsEF0PyiLUsnX%2Bohq90wKPLRDvr94SKjzEZgGmrcaVSnkrBeFO8OOGJZGh3XxiBIke8NafzLHPCMuAbCY81f975eS5nfR25FBiI1ODi9hUm3Sq0pLB9du%2BPjupEPdJqaL0t5CcXX6FOczsf0ZVFibyXPHXmk1l3oVmrmQGcTPsyRF3%2FKc%2Fr9KIHlVYZ5bt8C2qIgIK%2BKcb50OQ5Hn22Pw%2FjgdMbqt66tJcJ0jYVH6Yd%2B%2BgyxHsXWcL6D7Dec3bt42UKfaAibcC3T1PkoMHZf%2BlFTdoL%2Fq%2BvITs0n%2BE7e9dXC9gkxgGEaFQQkPg%2F6PYJW9LpCSumzPJoigK7CtQzZWLlur1%2FFge4%2BEpkMQsmJ4a4IAf5MKIXuFXdO3dE6Bb28Xs0cgYzwnmdhu2oe3Brm2hlEkZ%2F%2FF5sA4SN6JsqXWNlUV9nWBkwhIsu83zVaNSnElUms3mYOzPgGkbLmjbxcE3F1%2Bxkvp9bWzrvWds%2BNs78J2paTOcgMYKq3eW0%2Bn1CcjQFzq0%2BxGUAOZ5XCz%2FUknnba8mAH6DZl4RuT3LHYsTijPOJ38PlOyCulPrL%2BvdM4FBPXgfP1%2BUvhK0vS0VCrxX07Nkfo6s4Gd8b8FsDpWku%2Bpsa1ta9Ymybwau4fTwOUqyF63FjwpQRls%3D&nvMid=33739367872&catId=50004654
