상품번호,랭킹,상품명,옵션,가격,리뷰,구매건수,찜하기,스마트스토어,쇼핑몰,배송비,용도,부위,중량,등급,링크
5171622158,3,한우 암소 투플러스 우둔살 보섭살 육사시미 육회 뭉티기 한우생고기 1++,우둔살(육사시미)300g,18000,867,1089,418,1,소문난정육점,3000,"육회용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=i62rZsgDzI0Zb%2FZnbhtUu%2F%2F%2F%2Fw%3D%3DslGHgDXbMYmOiQKVLoOogX5nCmhb6OlPB4%2BhYKs3MT242T%2B2I7vM1lywjaE2447yK5H5zy69tzOXDyqRTWR9Lx9yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBthKahDkMerOzRKHesbPYtXxfTwUVbuS3J7s9VVCQGC6yFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDTX%2FOcS15YBue0yGYPcHe%2BUlJNEfxiZVsPB4XIC8rC7mKIEPy9huh9JNuR6eleqJXkJfWaEyL1ZfUwrhWTBelwy7cL4oGhdXvjOjRZlBE6rsQ9hI2EncpuzZcZm45MTGLTEGKawbjhYN6UZqgl1aNHn99p5DfyJodySpV%2Fa9PZaeuMoAfAmQKHur9y3kG4a6rdgKIvijjVNrE5M0LMN27SqCSZE3%2FxIBXWQHuLXEyZbNIUpIbAQHy7MZg35kGMRIMuS4nzLIj%2BNe9KTroKRWtReQCU4rA9qEITJh30T6VqaOuPzm7VEVJj%2B%2BO2rA%2FOinDQYkWsjAey0YYdnf%2FQ5g8wHPmAwTVSzP3UXrA%2BHNuMRYHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=82716143302&catId=50004654
5171622158,3,한우 암소 투플러스 우둔살 보섭살 육사시미 육회 뭉티기 한우생고기 1++,우둔살(육사시미)600g (+18000원),36000,867,1089,418,1,소문난정육점,3000,"육회용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=i62rZsgDzI0Zb%2FZnbhtUu%2F%2F%2F%2Fw%3D%3DslGHgDXbMYmOiQKVLoOogX5nCmhb6OlPB4%2BhYKs3MT242T%2B2I7vM1lywjaE2447yK5H5zy69tzOXDyqRTWR9Lx9yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBthKahDkMerOzRKHesbPYtXxfTwUVbuS3J7s9VVCQGC6yFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDTX%2FOcS15YBue0yGYPcHe%2BUlJNEfxiZVsPB4XIC8rC7mKIEPy9huh9JNuR6eleqJXkJfWaEyL1ZfUwrhWTBelwy7cL4oGhdXvjOjRZlBE6rsQ9hI2EncpuzZcZm45MTGLTEGKawbjhYN6UZqgl1aNHn99p5DfyJodySpV%2Fa9PZaeuMoAfAmQKHur9y3kG4a6rdgKIvijjVNrE5M0LMN27SqCSZE3%2FxIBXWQHuLXEyZbNIUpIbAQHy7MZg35kGMRIMuS4nzLIj%2BNe9KTroKRWtReQCU4rA9qEITJh30T6VqaOuPzm7VEVJj%2B%2BO2rA%2FOinDQYkWsjAey0YYdnf%2FQ5g8wHPmAwTVSzP3UXrA%2BHNuMRYHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=82716143302&catId=50004654
5171622158,3,한우 암소 투플러스 우둔살 보섭살 육사시미 육회 뭉티기 한우생고기 1++,보섭살(통)300g,18000,867,1089,418,1,소문난정육점,3000,"육회용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=i62rZsgDzI0Zb%2FZnbhtUu%2F%2F%2F%2Fw%3D%3DslGHgDXbMYmOiQKVLoOogX5nCmhb6OlPB4%2BhYKs3MT242T%2B2I7vM1lywjaE2447yK5H5zy69tzOXDyqRTWR9Lx9yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBthKahDkMerOzRKHesbPYtXxfTwUVbuS3J7s9VVCQGC6yFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDTX%2FOcS15YBue0yGYPcHe%2BUlJNEfxiZVsPB4XIC8rC7mKIEPy9huh9JNuR6eleqJXkJfWaEyL1ZfUwrhWTBelwy7cL4oGhdXvjOjRZlBE6rsQ9hI2EncpuzZcZm45MTGLTEGKawbjhYN6UZqgl1aNHn99p5DfyJodySpV%2Fa9PZaeuMoAfAmQKHur9y3kG4a6rdgKIvijjVNrE5M0LMN27SqCSZE3%2FxIBXWQHuLXEyZbNIUpIbAQHy7MZg35kGMRIMuS4nzLIj%2BNe9KTroKRWtReQCU4rA9qEITJh30T6VqaOuPzm7VEVJj%2B%2BO2rA%2FOinDQYkWsjAey0YYdnf%2FQ5g8wHPmAwTVSzP3UXrA%2BHNuMRYHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=82716143302&catId=50004654
5171622158,3,한우 암소 투플러스 우둔살 보섭살 육사시미 육회 뭉티기 한우생고기 1++,보섭살(통)600g (+18000원),36000,867,1089,418,1,소문난정육점,3000,"육회용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=i62rZsgDzI0Zb%2FZnbhtUu%2F%2F%2F%2Fw%3D%3DslGHgDXbMYmOiQKVLoOogX5nCmhb6OlPB4%2BhYKs3MT242T%2B2I7vM1lywjaE2447yK5H5zy69tzOXDyqRTWR9Lx9yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBthKahDkMerOzRKHesbPYtXxfTwUVbuS3J7s9VVCQGC6yFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDTX%2FOcS15YBue0yGYPcHe%2BUlJNEfxiZVsPB4XIC8rC7mKIEPy9huh9JNuR6eleqJXkJfWaEyL1ZfUwrhWTBelwy7cL4oGhdXvjOjRZlBE6rsQ9hI2EncpuzZcZm45MTGLTEGKawbjhYN6UZqgl1aNHn99p5DfyJodySpV%2Fa9PZaeuMoAfAmQKHur9y3kG4a6rdgKIvijjVNrE5M0LMN27SqCSZE3%2FxIBXWQHuLXEyZbNIUpIbAQHy7MZg35kGMRIMuS4nzLIj%2BNe9KTroKRWtReQCU4rA9qEITJh30T6VqaOuPzm7VEVJj%2B%2BO2rA%2FOinDQYkWsjAey0YYdnf%2FQ5g8wHPmAwTVSzP3UXrA%2BHNuMRYHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=82716143302&catId=50004654
5171622158,3,한우 암소 투플러스 우둔살 보섭살 육사시미 육회 뭉티기 한우생고기 1++,보섭살(육전용)300g,18000,867,1089,418,1,소문난정육점,3000,"육회용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=i62rZsgDzI0Zb%2FZnbhtUu%2F%2F%2F%2Fw%3D%3DslGHgDXbMYmOiQKVLoOogX5nCmhb6OlPB4%2BhYKs3MT242T%2B2I7vM1lywjaE2447yK5H5zy69tzOXDyqRTWR9Lx9yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBthKahDkMerOzRKHesbPYtXxfTwUVbuS3J7s9VVCQGC6yFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDTX%2FOcS15YBue0yGYPcHe%2BUlJNEfxiZVsPB4XIC8rC7mKIEPy9huh9JNuR6eleqJXkJfWaEyL1ZfUwrhWTBelwy7cL4oGhdXvjOjRZlBE6rsQ9hI2EncpuzZcZm45MTGLTEGKawbjhYN6UZqgl1aNHn99p5DfyJodySpV%2Fa9PZaeuMoAfAmQKHur9y3kG4a6rdgKIvijjVNrE5M0LMN27SqCSZE3%2FxIBXWQHuLXEyZbNIUpIbAQHy7MZg35kGMRIMuS4nzLIj%2BNe9KTroKRWtReQCU4rA9qEITJh30T6VqaOuPzm7VEVJj%2B%2BO2rA%2FOinDQYkWsjAey0YYdnf%2FQ5g8wHPmAwTVSzP3UXrA%2BHNuMRYHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=82716143302&catId=50004654
5171622158,3,한우 암소 투플러스 우둔살 보섭살 육사시미 육회 뭉티기 한우생고기 1++,보섭살(육전용)600g (+18000원),36000,867,1089,418,1,소문난정육점,3000,"육회용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=i62rZsgDzI0Zb%2FZnbhtUu%2F%2F%2F%2Fw%3D%3DslGHgDXbMYmOiQKVLoOogX5nCmhb6OlPB4%2BhYKs3MT242T%2B2I7vM1lywjaE2447yK5H5zy69tzOXDyqRTWR9Lx9yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBthKahDkMerOzRKHesbPYtXxfTwUVbuS3J7s9VVCQGC6yFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDTX%2FOcS15YBue0yGYPcHe%2BUlJNEfxiZVsPB4XIC8rC7mKIEPy9huh9JNuR6eleqJXkJfWaEyL1ZfUwrhWTBelwy7cL4oGhdXvjOjRZlBE6rsQ9hI2EncpuzZcZm45MTGLTEGKawbjhYN6UZqgl1aNHn99p5DfyJodySpV%2Fa9PZaeuMoAfAmQKHur9y3kG4a6rdgKIvijjVNrE5M0LMN27SqCSZE3%2FxIBXWQHuLXEyZbNIUpIbAQHy7MZg35kGMRIMuS4nzLIj%2BNe9KTroKRWtReQCU4rA9qEITJh30T6VqaOuPzm7VEVJj%2B%2BO2rA%2FOinDQYkWsjAey0YYdnf%2FQ5g8wHPmAwTVSzP3UXrA%2BHNuMRYHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=82716143302&catId=50004654
,4,현덕축산 국내산 숙성 육회 사시미 300g/500g (냉장),없음,9600,5368,,124,0,현덕축산,3500,,,,,https://cr.shopping.naver.com/adcr.nhn?x=AZESnKRL4NMJweq%2FTS%2BDrf%2F%2F%2Fw%3D%3Dseq8agCm%2B9Cea%2BXSucszfTiow1vf046UOLCv74jQ%2Bt2AmYHVAePfhYk307zcXaFxD66w2xCYCiIn21m5U05z5x8i30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSwj0xaT9YKsZ8lm3Fq7yQ1cam4jo4DXckC8xCADBtDRAhNaJEXNX8QHOF1Rf1wYe5FH9bSwXy4EaVDkUZJLL1ucitef751FAQVRP7MhGK3JYlxWJ%2BBeatMY3dCkJKtuvhgTQQ5UW9VPobGlHMvfdPVcv%2BjB2erv%2BZ%2Brrs5VHOiTRLlIk0uAh1LVcUK1nkYRMYCsI4WkVRksCYtNbNcDvkNYDGfNTLEwfgoz%2BDFELRf8i2oe3Brm2hlEkZ%2F%2FF5sA4SjPrfQ12IEIMtavg1Bi33ns3zVaNSnElUms3mYOzPgGlG%2BxFq7Z1r%2Fg32RFzPOtd8TopPFHzRNetHRc22NZbYUSI0wD%2FxpBkML2tMkH1R%2FS1wTfJ4oKijlLwXf2UaB0wRoZgkW%2BDLx4G9KDlLE%2BId9Ba5l9mN6FcUH7G7%2B4m%2BQMl8CXl251OpmWizflz2KEWce470NdqgFWGpg%2BTTE0CwwNgcei1YjCkgSj%2F8aOoR5zXNjqh%2FZemCCOboDhnweAmG&nvMid=11241780380&catId=50004654
6428994442,5,당일도축 대구뭉티기 한우 생고기 육사시미 육회,당일도축 뭉티기,20800,298,623,208,1,고기에 진심을 담다,4000,육회용,우둔,250g,,https://cr.shopping.naver.com/adcr.nhn?x=OtPM6SEHttuqZ2rE1TZD%2FP%2F%2F%2Fw%3D%3DsSm2OKDPNPx1apPVx764WvfZKVOK0zjgffoMTGkQ3Fym%2BujfgJbNMB2WWL70VDrkex0156hrdM%2F0iNz6JDhMl8UgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rS02nEjFkSPMLfCdohqonos87NLpZFqkX2nDPJ%2FkelCaaDvGCRBGe8cE%2F25t4YNqrZrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA7RCauOebZk2aB%2F8QEag%2FOUAcpK23jc9qUAcnKySGbW4KuKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJ437uUBDc6O73VUHHMHkoEbFAcs2YGt%2B0fqDmN%2Fla80JdrU9gBvTOY8XVxGgpGxxdGo9iR%2BXAfRkB7vpDJUHT5rRY5STkAQVD7u%2F1H1awl%2BVQ7hlhb3iYi773FU73S3wiT4vmDcvu4mzVHDJLNY3WhafYf10NgtxpT8D8C%2F9JRO9neV4fz3kUfUMpcgjOhpADQAAYTDwO3ZyMP57w1av4N7lQYypvSjGs8rtpGsnyBJe1VHZWACZkYB%2BShtw3Ut2ImMmlH3z9VGsmLHRI5O7b5aAX%2FnU7EkohJUdmsemyic0fJWEzW3lxdiDvmaqJ%2F31TPm2V2WLj0oLfvtXSAq9jPg1QmAmnoJRdq4K9btjkCM0%3D&nvMid=83973494775&catId=50004654
6428994442,5,당일도축 대구뭉티기 한우 생고기 육사시미 육회,당일도축 육회,20800,298,623,208,1,고기에 진심을 담다,4000,육회용,우둔,250g,,https://cr.shopping.naver.com/adcr.nhn?x=OtPM6SEHttuqZ2rE1TZD%2FP%2F%2F%2Fw%3D%3DsSm2OKDPNPx1apPVx764WvfZKVOK0zjgffoMTGkQ3Fym%2BujfgJbNMB2WWL70VDrkex0156hrdM%2F0iNz6JDhMl8UgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rS02nEjFkSPMLfCdohqonos87NLpZFqkX2nDPJ%2FkelCaaDvGCRBGe8cE%2F25t4YNqrZrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA7RCauOebZk2aB%2F8QEag%2FOUAcpK23jc9qUAcnKySGbW4KuKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJ437uUBDc6O73VUHHMHkoEbFAcs2YGt%2B0fqDmN%2Fla80JdrU9gBvTOY8XVxGgpGxxdGo9iR%2BXAfRkB7vpDJUHT5rRY5STkAQVD7u%2F1H1awl%2BVQ7hlhb3iYi773FU73S3wiT4vmDcvu4mzVHDJLNY3WhafYf10NgtxpT8D8C%2F9JRO9neV4fz3kUfUMpcgjOhpADQAAYTDwO3ZyMP57w1av4N7lQYypvSjGs8rtpGsnyBJe1VHZWACZkYB%2BShtw3Ut2ImMmlH3z9VGsmLHRI5O7b5aAX%2FnU7EkohJUdmsemyic0fJWEzW3lxdiDvmaqJ%2F31TPm2V2WLj0oLfvtXSAq9jPg1QmAmnoJRdq4K9btjkCM0%3D&nvMid=83973494775&catId=50004654
4762993608,6,당일도축 대구뭉티기 한우육회 소고기 육회 생고기 육사시미 250g,육사시미 250g,21800,7711,4267,1515,1,솔직한농부,4000,육회용,우둔,250g,,https://cr.shopping.naver.com/adcr.nhn?x=5LyTAeJLmwjr5IAEg76ZQ%2F%2F%2F%2Fw%3D%3DsJBHLr7d4pBzkwFDHi58amdRlYQLbjpl09VsjUZXan3I2T%2B2I7vM1lywjaE2447yKaT3FrE5vDFgOX6FC5PLhCtyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBt15IOTy1sR23WjK6GjYxEKRb9%2FdKWdDDlRsQ8zc08HRSFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDevWYsCWU4zl6s8JFJL%2FcXZ0oWKO4xgv1GjfDdxdx1HemXDmIOOB6kamF9uF35YumKXuRu5MUCoYs%2BflMb5%2FAQmPEHqbOa1nOK7hUQxWAWI8W3AnHhA0mgJKfFmirC9a6ogT7Gwz9CQVIWTzL%2BH1gs9gx6r3svAVEEwCGOAqfdRcgDllAuSLx3TTmnmKCyWat7sXUKvkWFYKAODO%2FPg7oX8oBADA%2BrQTD50UZPWSs%2FVisYqbHZscwVOU%2FshHzPZiJ4OuAKV6RXG1Is03XJLviBeiIg2lro03ezBphzzIpqRbaNOf6kHVC23MWJUg6eEYQyoir07ou4tASdM8JdmN90vLVWGr8fvvH1mWvUgXPK6j&nvMid=82307515528&catId=50004654
4762993608,6,당일도축 대구뭉티기 한우육회 소고기 육회 생고기 육사시미 250g,육사시미 600g,21800,7711,4267,1515,1,솔직한농부,4000,육회용,우둔,250g,,https://cr.shopping.naver.com/adcr.nhn?x=5LyTAeJLmwjr5IAEg76ZQ%2F%2F%2F%2Fw%3D%3DsJBHLr7d4pBzkwFDHi58amdRlYQLbjpl09VsjUZXan3I2T%2B2I7vM1lywjaE2447yKaT3FrE5vDFgOX6FC5PLhCtyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBt15IOTy1sR23WjK6GjYxEKRb9%2FdKWdDDlRsQ8zc08HRSFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDevWYsCWU4zl6s8JFJL%2FcXZ0oWKO4xgv1GjfDdxdx1HemXDmIOOB6kamF9uF35YumKXuRu5MUCoYs%2BflMb5%2FAQmPEHqbOa1nOK7hUQxWAWI8W3AnHhA0mgJKfFmirC9a6ogT7Gwz9CQVIWTzL%2BH1gs9gx6r3svAVEEwCGOAqfdRcgDllAuSLx3TTmnmKCyWat7sXUKvkWFYKAODO%2FPg7oX8oBADA%2BrQTD50UZPWSs%2FVisYqbHZscwVOU%2FshHzPZiJ4OuAKV6RXG1Is03XJLviBeiIg2lro03ezBphzzIpqRbaNOf6kHVC23MWJUg6eEYQyoir07ou4tASdM8JdmN90vLVWGr8fvvH1mWvUgXPK6j&nvMid=82307515528&catId=50004654
4762993608,6,당일도축 대구뭉티기 한우육회 소고기 육회 생고기 육사시미 250g,육사시미 250g & 보리소육회300g,21800,7711,4267,1515,1,솔직한농부,4000,육회용,우둔,250g,,https://cr.shopping.naver.com/adcr.nhn?x=5LyTAeJLmwjr5IAEg76ZQ%2F%2F%2F%2Fw%3D%3DsJBHLr7d4pBzkwFDHi58amdRlYQLbjpl09VsjUZXan3I2T%2B2I7vM1lywjaE2447yKaT3FrE5vDFgOX6FC5PLhCtyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBt15IOTy1sR23WjK6GjYxEKRb9%2FdKWdDDlRsQ8zc08HRSFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDevWYsCWU4zl6s8JFJL%2FcXZ0oWKO4xgv1GjfDdxdx1HemXDmIOOB6kamF9uF35YumKXuRu5MUCoYs%2BflMb5%2FAQmPEHqbOa1nOK7hUQxWAWI8W3AnHhA0mgJKfFmirC9a6ogT7Gwz9CQVIWTzL%2BH1gs9gx6r3svAVEEwCGOAqfdRcgDllAuSLx3TTmnmKCyWat7sXUKvkWFYKAODO%2FPg7oX8oBADA%2BrQTD50UZPWSs%2FVisYqbHZscwVOU%2FshHzPZiJ4OuAKV6RXG1Is03XJLviBeiIg2lro03ezBphzzIpqRbaNOf6kHVC23MWJUg6eEYQyoir07ou4tASdM8JdmN90vLVWGr8fvvH1mWvUgXPK6j&nvMid=82307515528&catId=50004654
4762993608,6,당일도축 대구뭉티기 한우육회 소고기 육회 생고기 육사시미 250g,보리소육회300g,21800,7711,4267,1515,1,솔직한농부,4000,육회용,우둔,250g,,https://cr.shopping.naver.com/adcr.nhn?x=5LyTAeJLmwjr5IAEg76ZQ%2F%2F%2F%2Fw%3D%3DsJBHLr7d4pBzkwFDHi58amdRlYQLbjpl09VsjUZXan3I2T%2B2I7vM1lywjaE2447yKaT3FrE5vDFgOX6FC5PLhCtyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBt15IOTy1sR23WjK6GjYxEKRb9%2FdKWdDDlRsQ8zc08HRSFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDevWYsCWU4zl6s8JFJL%2FcXZ0oWKO4xgv1GjfDdxdx1HemXDmIOOB6kamF9uF35YumKXuRu5MUCoYs%2BflMb5%2FAQmPEHqbOa1nOK7hUQxWAWI8W3AnHhA0mgJKfFmirC9a6ogT7Gwz9CQVIWTzL%2BH1gs9gx6r3svAVEEwCGOAqfdRcgDllAuSLx3TTmnmKCyWat7sXUKvkWFYKAODO%2FPg7oX8oBADA%2BrQTD50UZPWSs%2FVisYqbHZscwVOU%2FshHzPZiJ4OuAKV6RXG1Is03XJLviBeiIg2lro03ezBphzzIpqRbaNOf6kHVC23MWJUg6eEYQyoir07ou4tASdM8JdmN90vLVWGr8fvvH1mWvUgXPK6j&nvMid=82307515528&catId=50004654
4762993608,6,당일도축 대구뭉티기 한우육회 소고기 육회 생고기 육사시미 250g,한가득 실속세트 850g,21800,7711,4267,1515,1,솔직한농부,4000,육회용,우둔,250g,,https://cr.shopping.naver.com/adcr.nhn?x=5LyTAeJLmwjr5IAEg76ZQ%2F%2F%2F%2Fw%3D%3DsJBHLr7d4pBzkwFDHi58amdRlYQLbjpl09VsjUZXan3I2T%2B2I7vM1lywjaE2447yKaT3FrE5vDFgOX6FC5PLhCtyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBt15IOTy1sR23WjK6GjYxEKRb9%2FdKWdDDlRsQ8zc08HRSFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDevWYsCWU4zl6s8JFJL%2FcXZ0oWKO4xgv1GjfDdxdx1HemXDmIOOB6kamF9uF35YumKXuRu5MUCoYs%2BflMb5%2FAQmPEHqbOa1nOK7hUQxWAWI8W3AnHhA0mgJKfFmirC9a6ogT7Gwz9CQVIWTzL%2BH1gs9gx6r3svAVEEwCGOAqfdRcgDllAuSLx3TTmnmKCyWat7sXUKvkWFYKAODO%2FPg7oX8oBADA%2BrQTD50UZPWSs%2FVisYqbHZscwVOU%2FshHzPZiJ4OuAKV6RXG1Is03XJLviBeiIg2lro03ezBphzzIpqRbaNOf6kHVC23MWJUg6eEYQyoir07ou4tASdM8JdmN90vLVWGr8fvvH1mWvUgXPK6j&nvMid=82307515528&catId=50004654
4831500201,7,당일도축분 대구뭉티기 한우육사시미300g 생고기 육회 양념장제공,육사시미300g,20400,967,806,321,1,동인축산,4000,육회용,,300~600g,,https://cr.shopping.naver.com/adcr.nhn?x=UA%2FZvwEvnSlr4oUJUKBWAP%2F%2F%2Fw%3D%3Dssh0TykpyjF1EgIAZDiJze%2FRNmQq8zWSZJVPxx2U423q%2BujfgJbNMB2WWL70VDrke3BQulwvgCduqnfwmzj5DUUgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rS02nEjFkSPMLfCdohqonos87NLpZFqkX2nDPJ%2FkelCaaDvGCRBGe8cE%2F25t4YNqrZrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA4G8IKVO8%2FB3aTa7PhX5WcmrMFYSLx01PlumjvpUWzzaKuKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJ9aXffTw4LMZWciLZV2evev%2BB18jaH2hCMrl25R2qUFBdrU9gBvTOY8XVxGgpGxxdtzf00CJTU2RzhG8pCanZV2uyv%2Btriblh5u6JsXZjikZQ7hlhb3iYi773FU73S3wifRTWruFJUcC7OAWMmSFRVRhaG6wS%2B8efCE087E1gQMdTttfWUWVPa6E8lBnWex%2B2VqknwNAw1h7R9qtbHLOlH8Un59geVDK2A914K3ZcMix3ltPp9QnI0Bc6tPsRlADmRn6m6d%2BxUqeLTzki0SAFuLk9yx2LE4ozzid%2FD5Tsgrpy%2F6p3%2FHyEmE7HFWSK87qw%2BHA0%2B%2FksSHZkQlGJ7I5ajmlMcAqgJWYw5YV%2F9dfVsg7LVWGr8fvvH1mWvUgXPK6j&nvMid=82376023153&catId=50004654
